priority,rank,name,url,focus,source,source_page
1960,Z,Soletanche Bachy experience,https://www.awwwards.com/sites/soletanche-bachy-experience,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=81
1961,Z,Editorial New,https://www.awwwards.com/sites/editorial-new,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=81
1962,Z,Minimal Wim,https://www.awwwards.com/sites/minimal-wim,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1963,Z,8 Design Trends by Red Collar,https://www.awwwards.com/sites/8-design-trends-by-red-collar,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1964,Z,Google Pixel Buds,https://www.awwwards.com/sites/google-pixel-buds-launch-page,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1965,Z,WebVR site for The White Tower,https://www.awwwards.com/sites/webvr-site-for-the-white-tower,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1966,Z,Composition 24,https://www.awwwards.com/sites/composition-24,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1967,Z,The New Company,https://www.awwwards.com/sites/the-new-company,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1968,Z,Laguta & Laguta,https://www.awwwards.com/sites/laguta-laguta,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1969,Z,Karel Komárek Family Fdn.,https://www.awwwards.com/sites/karel-komarek-family-fdn,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1970,Z,Nowy Teatr,https://www.awwwards.com/sites/nowy-teatr-site,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1971,Z,Discovery Land Company,https://www.awwwards.com/sites/discovery-land-company,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1972,Z,Wickret,https://www.awwwards.com/sites/wickret,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1973,Z,Meet your new Twitch,https://www.awwwards.com/sites/meet-your-new-twitch,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1974,Z,Lafaurie Paris,https://www.awwwards.com/sites/lafaurie-paris,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1975,Z,Cobo,https://www.awwwards.com/sites/cobo,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1976,Z,"Waka Waka, Collection N01",https://www.awwwards.com/sites/waka-waka-collection-n01,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1977,Z,District2 Studio,https://www.awwwards.com/sites/district2-studio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1978,Z,Rogue Studio,https://www.awwwards.com/sites/rogue-studio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1979,Z,Marie Weber,https://www.awwwards.com/sites/marie-weber,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1981,Z,Wonderful Weekends,https://www.awwwards.com/sites/wonderful-weekends,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1982,Z,Hello Monday,https://www.awwwards.com/sites/hello-monday,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1983,Z,FILA Explore,https://www.awwwards.com/sites/fila-explore,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1984,Z,Jesus Is King,https://www.awwwards.com/sites/jesus-is-king,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1985,Z,eDesign Interactive,https://www.awwwards.com/sites/edesign-interactive,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1986,Z,Guide to Polish design,https://www.awwwards.com/sites/guide-to-polish-design,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1987,Z,2nd STREET USA,https://www.awwwards.com/sites/2nd-street-usa,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1988,Z,Zhenya Rynzhuk Folio 2019,https://www.awwwards.com/sites/zhenya-rynzhuk-folio-2019,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1989,Z,#24hourace,https://www.awwwards.com/sites/24hourace,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1990,Z,Active Theory v5,https://www.awwwards.com/sites/active-theory-v5,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1991,Z,Bravoure,https://www.awwwards.com/sites/digital-design-agency-bravoure,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1992,Z,Two Robbers,https://www.awwwards.com/sites/two-robbers,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
1993,Z,Déplacé Maison,https://www.awwwards.com/sites/deplace-maison,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1994,Z,Peter Lindbergh,https://www.awwwards.com/sites/peter-linbergh,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1995,Z,Millemann Wines,https://www.awwwards.com/sites/millemann-wines,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1996,Z,Plenaire,https://www.awwwards.com/sites/plenaire,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1997,Z,BBC: Real Happiness Project,https://www.awwwards.com/sites/bbc-real-happiness-project,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1998,Z,Nikolas Type,https://www.awwwards.com/sites/nikolas-type,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
1999,Z,Bon Iver Viisualiizer,https://www.awwwards.com/sites/bon-iver-visualizer,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
2000,Z,Design Embraced,https://www.awwwards.com/sites/design-embraced-portfolio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=83
